Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Insulin signaling pathway,83/137,0.0131355291466582,0.0875701943110552,0,0,1.4932524584137488,6.46941857468024,GSK3B;CALML5;IRS1;PDE3B;ARAF;INPPL1;PRKAG1;PRKAG2;IRS2;PYGM;CALML4;PIK3CB;PYGL;ELK1;HK2;PTPRF;HK1;PPP1CB;IKBKB;LIPE;PPP1CC;AKT2;AKT3;FLOT1;AKT1;PRKACA;PRKACB;MAP2K1;PRKCI;MAP2K2;EXOC7;PDPK1;TSC2;PHKA1;TSC1;PHKA2;PRKAR1B;PIK3CA;PRKAR1A;PPP1R3E;PPP1R3D;RAF1;EIF4E2;SOS1;CRK;SOS2;RHOQ;SHC4;PRKAA1;SHC1;PIK3R3;PIK3R2;PIK3R1;ACACB;PRKCZ;FOXO1;SOCS2;SOCS3;MAPK9;MAPK8;NRAS;PRKAR2B;PHKG2;MAPK1;PCK1;PPARGC1A;EIF4E;SH2B2;PTPN1;INSR;BRAF;PHKB;SORBS1;PPP1CA;MAPK10;RHEB;FASN;RPS6KB2;TRIP10;CALM3;GRB2;KRAS;CALM1
KEGG_2021_Human,Propanoate metabolism,24/34,0.015291583355964,0.0998634015083368,0,0,2.328478389579633,9.734093792501472,ACSS3;ACSS2;ECHS1;BCKDHB;ABAT;ACACB;ACAT1;LDHB;HADHA;MCEE;ALDH6A1;SUCLA2;PCCA;ACOX1;EHHADH;DBT;ECHDC1;SUCLG2;SUCLG1;MLYCD;ACSS1;ACADS;DLD;HIBCH
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,45/70,0.0156045567258723,0.0998691630455832,0,0,1.747315336695343,7.269167826107693,ATP6V1A;IGSF5;SRC;TCIRG1;F11R;CXCL2;EGFR;IKBKB;CDC42;MAPK9;MAPK8;PAK1;CCL5;CXCR2;ATP6V0A2;ATP6V1H;ATP6V0A4;CSK;RAC1;PLCG1;ATP6V1E1;ATP6V0E2;ATP6V1D;GIT1;ATP6V1C1;JAM2;ATP6V1C2;ATP6V0B;ATP6V1G1;JUN;ATP6V0E1;ATP6V1G2;ATP6AP1;CHUK;ADAM10;PTPN11;MAPK14;MAPK12;MAPK13;MAPK10;TJP1;ADAM17;ATP6V0C;ATP6V1B1;HBEGF
KEGG_2021_Human,Longevity regulating pathway,63/102,0.0165266593682175,0.1026844312244201,0,0,1.5686592753457538,6.435864658831868,ATF2;IRS1;EHMT2;PRKAG1;EHMT1;PRKAG2;IRS2;PIK3CB;IGF1R;SESN3;CREB3L4;AKT2;CREB3L1;SESN1;AKT3;AKT1;PRKACA;PRKACB;ADIPOQ;TSC2;TSC1;SIRT1;ADCY9;CREB1;PIK3CA;CAT;ULK1;PPARG;EIF4E2;TP53;CRYAB;CREB5;PRKAA1;ATF6B;HDAC1;ADCY4;PIK3R3;PIK3R2;PIK3R1;ADCY1;FOXO1;ADCY6;ADCY5;CAMKK2;NRAS;ATG101;EIF4EBP2;PPARGC1A;EIF4E;ATG5;KL;HSPA1L;INSR;HSPA2;IGF1;SOD2;SOD1;RHEB;RPS6KB2;BAX;KRAS;HSPA1B;FOXA2
KEGG_2021_Human,AMPK signaling pathway,73/120,0.0168968907880778,0.1026844312244201,0,0,1.508528570976487,6.155740382016827,CRTC2;IRS1;CAB39L;PRKAG1;PRKAG2;IRS2;PPP2R2A;PIK3CB;ADRA1A;ELAVL1;IGF1R;LIPE;PPP2R1B;CREB3L4;PPP2R5E;AKT2;CREB3L1;HNF4A;AKT3;AKT1;MLYCD;CD36;MAP3K7;RAB8A;RAB2A;CPT1A;PDPK1;STRADA;STRADB;ADIPOQ;TSC2;PPP2R5A;TSC1;PPP2R5C;CPT1C;SIRT1;CCNA2;CREB1;PIK3CA;ULK1;PPARG;CREB5;PFKFB2;PFKFB1;PFKFB4;PRKAA1;PFKFB3;CAB39;PIK3R3;PIK3R2;PIK3R1;ACACB;FOXO1;CAMKK2;PPP2CB;PPP2R3C;PCK1;PPARGC1A;INSR;SCD5;PPP2R3B;IGF1;PPP2R3A;RAB10;PFKL;PPP2R2C;RAB14;RHEB;SCD;FASN;LEP;RPS6KB2;PFKP
KEGG_2021_Human,Non-small cell lung cancer,46/72,0.0170071089215445,0.1026844312244201,0,0,1.717441577409932,6.997069692331521,ALK;RET;ARAF;PIK3R3;PIK3R2;PIK3CB;PIK3R1;STK4;EGFR;RXRB;NRAS;RXRA;KIF5C;AKT2;AKT3;ERBB2;E2F1;AKT1;MAPK1;E2F3;POLK;BAK1;PLCG1;JAK3;STAT5A;STAT5B;MAP2K1;MAP2K2;GADD45B;PDPK1;CDKN2A;HGF;PRKCA;BRAF;DDB2;GADD45G;EML4;PIK3CA;RARB;BAX;GRB2;KRAS;RAF1;SOS1;SOS2;TP53
KEGG_2021_Human,Ferroptosis,28/41,0.0176338415203218,0.1044968386389444,0,0,2.0898473688207155,8.43866869106023,STEAP3;TFRC;SLC40A1;SAT2;SLC3A2;SLC7A11;MAP1LC3B;MAP1LC3C;FTH1;PCBP2;ATG7;ATG5;PRNP;GPX4;ACSL1;GSS;NCOA4;SLC11A2;ACSL5;ACSL4;CP;GCLC;TF;LPCAT3;VDAC2;GCLM;TP53;FTL
KEGG_2021_Human,DNA replication,25/36,0.0181528581203572,0.1056166290638967,0,0,2.204991790997909,8.839651695640125,PRIM2;RNASEH2C;FEN1;RNASEH2B;PCNA;RNASEH2A;MCM7;POLD1;POLE;RFC5;RFC3;RFC4;LIG1;RFC1;RPA1;POLE4;POLA2;POLE2;MCM3;MCM4;MCM5;DNA2;MCM6;SSBP1;MCM2
KEGG_2021_Human,Fatty acid degradation,29/43,0.0202238887748384,0.113566788241409,0,0,2.009872642906506,7.840293622886981,ACADVL;ACAA2;ECHS1;ADH1C;ADH1B;ADH1A;ECI2;ADH5;ACAT1;ACADL;ALDH2;CPT2;ACADM;ACAA1;HADH;ACADS;CPT1A;ACSL1;ACSL5;ACSL4;CPT1C;ALDH3A2;HADHB;HADHA;CYP2U1;ACOX1;EHHADH;ALDH7A1;ALDH9A1
KEGG_2021_Human,Yersinia infection,82/137,0.0202290841555009,0.113566788241409,0,0,1.4481468115052871,5.648690545755407,ITGB1;GSK3B;WIPF1;WIPF2;ARPC1B;WIPF3;ARPC5L;PIK3CB;ACTB;ACTG1;PYCARD;IKBKB;RPS6KA3;RPS6KA6;AKT2;AKT3;RPS6KA1;CASP1;AKT1;RAC1;MAP3K7;ACTR3;VAV3;ACTR2;MAP2K1;MAP2K2;ARHGEF12;CHUK;ITGA4;TRAF2;FOS;RHOA;VAV2;ZAP70;IRF3;PIK3CA;CD8A;ELMO2;ARHGEF7;CRK;DOCK1;TLR4;SKAP2;ARF6;ROCK1;ROCK2;SRC;ARHGEF28;PXN;PIK3R3;PIK3R2;PIK3R1;ACTR3B;CDC42;MAPK9;MAPK8;IRAK1;NLRP3;PIP5K1A;CCL2;MAPK1;PIP5K1C;PLCG1;MAP2K7;JUN;FN1;NFATC1;BAIAP2;MAPK14;PTK2;MAPK12;MAPK13;MAPK10;IL6;FCGR2A;GNAQ;TAB2;TAB1;PKN1;LAT;MYD88;BCAR1
KEGG_2021_Human,Protein export,17/23,0.0207852786890328,0.1146773996636296,0,0,2.748118200046018,10.644864148513012,HSPA5;SRP54;SRP14;SRP9;SEC61A2;OXA1L;SEC61A1;SPCS3;IMMP2L;SPCS2;SRP72;SRPRB;SEC61B;SEC62;SEC11A;SEC11C;SEC63
KEGG_2021_Human,mRNA surveillance pathway,60/98,0.0240556717193255,0.1304714398336303,0,0,1.532976827094474,5.713994033371439,HBS1L;DAZAP1;NXT1;EIF4A3;PPP2R2A;MSI2;SMG7;SMG5;GLE1;PPP1CB;PNN;PPP1CC;PPP2R1B;PCF11;PPP2R5E;PAPOLA;PELO;UPF1;NCBP2;PABPC5;SSU72;PPP2R5A;PPP2R5C;SRRM1;PABPC3;ETF1;PABPC1;RBM8A;RNMT;CSTF3;CSTF2;CSTF2T;GSPT2;GSPT1;NXF1;PPP2CB;NXF3;PABPN1;PPP2R3C;CSTF1;SYMPK;SAP18;BCL2L2-PABPN1;CPSF7;CPSF6;RNGTT;FUS;ALYREF;PYM1;UPF3B;UPF3A;PPP2R3B;PPP2R3A;MAGOHB;PPP1CA;PPP2R2C;ACIN1;RNPS1;PABPC1L;TARDBP
KEGG_2021_Human,Relaxin signaling pathway,77/129,0.0258944945472614,0.1381039709187276,0,0,1.4380250738250937,5.254148017067053,ATF2;ARRB1;PIK3CB;EDNRB;CREB3L4;AKT2;CREB3L1;AKT3;AKT1;PRKACA;PRKACB;MAP2K1;EDN1;MAP2K2;MMP1;PRKCA;FOS;MMP9;TGFBR1;TGFBR2;ACTA2;ADCY9;CREB1;MMP13;PLCB4;COL4A2;PIK3CA;COL4A1;COL4A4;COL4A3;COL4A5;RAF1;SOS1;SOS2;CREB5;SHC4;ATF6B;SHC1;SRC;ADCY4;PIK3R3;PIK3R2;PIK3R1;ADCY1;PRKCZ;ADCY6;EGFR;GNAI1;ADCY5;MAPK9;GNG10;MAPK8;NRAS;GNG2;GNG4;MAPK1;MAP2K7;SMAD2;JUN;NOS3;VEGFB;VEGFC;GNG12;MAPK14;GNG11;MAPK12;MAPK13;VEGFA;COL1A1;MAPK10;COL1A2;GNB2;GNAS;RLN2;GRB2;KRAS;GNB5
KEGG_2021_Human,Lysine degradation,40/63,0.0285902509636086,0.1499816443992586,0,0,1.6877368787438658,5.999380552630957,KMT2D;ECHS1;KMT2A;EHMT2;SUV39H1;KMT2C;SETD7;DOT1L;KMT2B;EHMT1;PLOD3;DLST;PLOD2;DHTKD1;ACAT1;HYKK;ALDH2;MECOM;NSD1;SMYD2;KMT5B;KMT5A;SMYD3;HADH;AASS;SETDB1;PHYKPL;SETD1B;SETD1A;SETMAR;ASH1L;ALDH3A2;HADHA;TMLHE;EHHADH;ALDH7A1;DLD;EZH1;ALDH9A1;EZH2
KEGG_2021_Human,"Alanine, aspartate and glutamate metabolism",25/37,0.0292524160509914,0.1509802118760848,0,0,2.0210368762130333,7.13788411180052,GLS2;ABAT;GLS;IL4I1;PPAT;ASL;RIMKLA;GLUL;RIMKLB;GAD1;GFPT2;GPT2;CAD;GOT2;ASNS;ASRGL1;ASS1;ALDH4A1;GLUD1;GLUD2;ALDH5A1;CPS1;AGXT;NAT8L;ASPA
KEGG_2021_Human,ErbB signaling pathway,52/85,0.0346728736144892,0.1734575638850477,0,0,1.5294484524644825,5.1416961948827815,GSK3B;ARAF;PIK3CB;AREG;ELK1;AKT2;AKT3;AKT1;NCK1;MAP2K1;MAP2K2;GAB1;PRKCA;PIK3CA;RAF1;SOS1;CRK;SOS2;HBEGF;CAMK2B;SHC4;CAMK2D;SHC1;SRC;PIK3R3;PIK3R2;PIK3R1;EGFR;MAPK9;MAPK8;NRAS;PAK1;ERBB3;ERBB4;ERBB2;MAPK1;PAK6;PLCG1;MAP2K7;PAK3;CAMK2G;PAK2;PAK4;STAT5A;STAT5B;JUN;BRAF;PTK2;MAPK10;RPS6KB2;GRB2;KRAS
KEGG_2021_Human,TGF-beta signaling pathway,57/94,0.0346915127770095,0.1734575638850477,0,0,1.495396495396495,5.026416738904543,BMPR2;ZFYVE9;PPP2R1B;EP300;NEO1;SKP1;TGIF1;LEFTY1;TGIF2;FST;DCN;RHOA;TGFBR1;RGMA;TGFBR2;RBL1;ZFYVE16;ROCK1;CHRD;ACVR1B;LTBP1;THBS1;THSD4;PPP2CB;ACVR1C;MAPK1;E2F4;E2F5;SMAD2;SMAD1;CDKN2B;CREBBP;SMAD4;TGFB2;SMAD3;SMURF2;TGFB3;BMP8A;SMAD9;INHBB;INHBA;SMAD6;ACVR2B;BMP7;GDF5;ACVR2A;BMP5;BMP4;BMP2;BAMBI;ID1;RPS6KB2;ID4;BMPR1B;FMOD;BMPR1A;FBN1
KEGG_2021_Human,Bladder cancer,27/41,0.0371580966795971,0.1817567131259305,0,0,1.8708913236600533,6.160047354466249,SRC;ARAF;THBS1;EGFR;TYMP;NRAS;RPS6KA5;CDH1;ERBB2;E2F1;MAPK1;E2F3;MAP2K1;MAP2K2;CDKN2A;MMP1;DAPK2;BRAF;MMP9;UPK3A;VEGFA;MDM2;KRAS;RAF1;FGFR3;TP53;HBEGF
KEGG_2021_Human,Regulation of lipolysis in adipocytes,35/55,0.0374873220822231,0.1817567131259305,0,0,1.6979650301294082,5.575696880295113,IRS1;NPR1;PDE3B;PTGER3;ADCY4;PIK3R3;IRS2;ADRB1;PIK3R2;PIK3CB;ABHD5;ADCY1;ADRB2;PIK3R1;PTGS2;ADCY6;GNAI1;ADCY5;LIPE;AKT2;AKT3;ADORA1;AKT1;PRKACA;CGA;PRKACB;INSR;NPY1R;ADCY9;FABP4;PIK3CA;GNAS;PLIN1;MGLL;PNPLA2
KEGG_2021_Human,Ubiquitin mediated proteolysis,82/140,0.0386601982033868,0.1846457227624444,0,0,1.3728217272864165,4.465713132142845,DET1;UBE2D4;UBE3C;UBE2D2;UBE2D3;CBLC;UBE2D1;UBE2L6;UBE3A;UBE3B;BRCA1;UBE2Z;PRPF19;UBE2L3;CDC20;HERC4;CDC23;UBE2Q1;CDC26;CDC27;BTRC;SKP1;PIAS4;PIAS3;ANAPC7;FBXW7;FBXO2;UBE2E3;UBE2E2;MID1;PIAS2;PIAS1;DDB2;ANAPC4;ANAPC5;BIRC6;UBA52;ANAPC2;ANAPC13;CUL7;CUL5;UBA6;MGRN1;CUL2;NEDD4L;XIAP;UBE2J2;ANAPC10;SOCS3;FZR1;UBC;UBR5;RPS27A;UBE2I;MAP3K1;PPIL2;SMURF2;UBE2B;FANCL;UBE2C;SIAH1;HUWE1;UBE2G1;WWP2;UBE2A;UBE2G2;PML;CUL4A;ITCH;UBE2S;CDC16;UBE2U;MDM2;UBA2;UBE2O;ERCC8;UBA1;TRIM37;TRIP12;SAE1;UBE2K;CUL4B
KEGG_2021_Human,Shigellosis,139/246,0.0408006319134564,0.1895293029062817,0,0,1.262241927254105,4.037984768784126,UBE2D4;UBE2D2;UBE2D3;ARPC5L;UBE2D1;FNBP1L;ACTB;ACTG1;PYCARD;RPS6KA5;AKT2;AKT3;CAPN2;AKT1;CAPN1;BTRC;MAP3K7;SKP1;CAST;GABARAPL2;GABARAPL1;FNBP1;PRKCE;ACTN4;ATG12;MYL5;RRAGA;RRAGC;RRAGD;UBE2V2;ELMO2;RBCK1;TLN2;PFN1;TLN1;MYL9;TP53;UBA52;SQSTM1;NAIP;PPID;PXN;ITPR1;PIK3R3;FOXO6;PIK3R2;ITPR3;BCL10;PIK3R1;ACTR3B;GABARAP;MYL12A;FOXO1;MYL12B;C3;UBC;NLRP3;PLCG1;ATG5;JUN;CBX3;GLMN;PTK2;DIAPH1;ATG16L1;BCL2;MDM2;CYCS;TAB3;ATM;TAB2;TAB1;TECPR1;MYD88;BCL2L1;NFKBIB;ITGB1;GSK3B;ARF1;GSK3A;CALCOCO2;ARPC1B;ILK;PIK3CB;HK2;HK1;IKBKB;CASP4;CASP1;RAC1;ACTR3;ACTR2;CHUK;RIPK2;TRAF2;WIPI2;RHOA;PLCB4;CTTN;IRF3;PIK3CA;TRAF5;PIK3C3;ARHGEF2;TLR5;TLR4;CRK;DOCK1;CD44;ARF6;RNF31;BECN1;ROCK1;ROCK2;SRC;U2AF1;EGFR;MALT1;CDC42;CYTH2;MAPK9;MAPK8;CCL5;TIFA;MAPK1;RPS27A;WASF1;CYTH1;BNIP3;MAPK14;MAPK12;MAPK13;MAPK10;TNIP1;RPS6KB2;BAX;PLCD4;PLCD1;BCAR1
KEGG_2021_Human,Non-alcoholic fatty liver disease,90/155,0.040867255939167,0.1895293029062817,0,0,1.344595214082699,4.299243864869414,GSK3B;COX7B;GSK3A;NDUFA11;IRS1;NDUFA12;COX4I1;NDUFA10;COX4I2;PRKAG1;PRKAG2;IRS2;PIK3CB;COX7C;IKBKB;AKT2;AKT3;MLX;AKT1;UQCRFS1;RAC1;IL6R;MAP3K5;ADIPOQ;TRAF2;SDHD;FOS;SDHB;ERN1;PIK3CA;NDUFS6;NDUFS4;NDUFS1;PPARG;CYP2E1;UQCRC2;PPARA;CEBPA;NDUFB8;PRKAA1;UQCRB;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;PIK3R3;NDUFB1;COX7A2;PIK3R2;UQCR11;PIK3R1;UQCR10;COX5B;COX7A1;COX5A;CDC42;SOCS3;MAPK9;MAPK8;BCL2L11;RXRA;COX1;NDUFV3;NDUFV2;JUN;XBP1;NDUFA6;NDUFA4;INSR;NDUFA2;EIF2AK3;NDUFA1;NR1H3;COX6C;MAPK14;EIF2S1;MAPK12;UQCRHL;MAPK13;MAPK10;MLXIPL;IL6;ITCH;LEP;NDUFAB1;CYCS;BAX;FAS;MAP3K11
KEGG_2021_Human,VEGF signaling pathway,37/59,0.0436377561296003,0.1994868851638874,0,0,1.631800666481034,5.1105264213212855,SRC;SH2D2A;PXN;PIK3R3;PIK3R2;PIK3CB;PIK3R1;PTGS2;CDC42;PPP3CA;PPP3CB;NRAS;PPP3CC;AKT2;AKT3;AKT1;MAPK1;RAC1;PLCG1;MAP2K1;MAP2K2;SPHK2;NOS3;PLA2G4B;SPHK1;PLA2G4A;PRKCA;MAPK14;MAPK12;PTK2;MAPK13;VEGFA;MAPKAPK3;PIK3CA;MAPKAPK2;KRAS;RAF1
KEGG_2021_Human,Phagosome,88/152,0.0465006641988804,0.2095804583611513,0,0,1.33512909632572,4.096561496124847,ITGB1;SCARB1;TFRC;ITGB5;NCF2;NCF4;TCIRG1;ACTB;CTSS;ACTG1;COMP;EEA1;SEC61A2;SEC61A1;TUBA1C;TUBB6;TUBA1B;LAMP1;TUBB3;CTSL;LAMP2;MRC1;OLR1;CD36;RAC1;SEC61B;ATP6V1E1;HLA-DOA;HLA-DPA1;DYNC2H1;ATP6V1G1;ATP6V0B;ATP6V0E1;ATP6V1G2;ATP6AP1;ITGA2;TUBB;STX7;HLA-B;TAP2;HLA-C;TAP1;HLA-A;HLA-F;HLA-G;TUBA4A;DYNC1LI2;TUBB2B;TUBB2A;HGS;CANX;PIK3C3;RAB7B;SEC22B;ATP6V0C;TLR4;ATP6V1B1;VAMP3;ATP6V1A;COLEC12;COLEC11;DYNC1I2;STX12;TUBAL3;THBS1;THBS4;THBS3;C3;TUBA3D;CLEC7A;ATP6V0A2;ATP6V1H;ATP6V0A4;ATP6V0E2;ATP6V1D;RILP;ATP6V1C1;ATP6V1C2;DYNC1H1;M6PR;TUBB4B;MARCO;FCGR2A;CD209;CALR;FCGR2B;RAB5A;FCGR2C
KEGG_2021_Human,ECM-receptor interaction,53/88,0.0472925732044132,0.2101892142418366,0,0,1.4696288965858486,4.484428569757703,ITGB1;ITGB5;ITGB4;TNC;LAMC2;LAMC1;COMP;IBSP;TNN;DAG1;ITGB8;CD36;ITGA4;VWF;ITGA3;ITGA2;ITGA1;NPNT;COL2A1;COL4A2;COL4A1;COL4A4;COL6A2;COL4A3;COL6A1;COL4A5;ITGA7;COL6A6;CD47;FREM1;CD44;ITGA9;LAMA5;TNXB;LAMA2;SDC4;LAMA4;HMMR;THBS1;THBS4;THBS3;SV2B;CHAD;SPP1;FN1;LAMB1;COL1A1;COL1A2;FRAS1;SDC1;COL9A3;COL9A2;AGRN
KEGG_2021_Human,Pathways in cancer,289/531,0.0489342894806772,0.2145064744358453,0,0,1.1616640804455725,3.5050622092711663,CALML5;HHIP;ARAF;FZD10;CALML4;ELK1;EDNRB;FRAT2;RPS6KA5;TFG;AKT2;AKT3;AKT1;PRKACA;PRKACB;SKP1;IL15RA;DAPK2;PRKCA;BCR;EML4;AR;ADCY9;AGTR1;TP53;CTBP2;EPAS1;MGST3;PDGFB;LPAR1;MGST1;PDGFA;LPAR2;PIK3R3;LPAR3;PIK3R2;PIK3R1;GNG10;PLCG1;FADD;RALGDS;FZD1;GSTM4;JAG2;STAT5A;GSTM3;STAT5B;CREBBP;FZD3;GSTM2;JUN;WNT10A;FZD2;GSTM1;FZD5;JUP;GADD45B;FZD4;FZD6;FN1;BRAF;IGF1;GNG12;GNG11;PTK2;GADD45G;LPAR5;LPAR6;CALM3;GRB2;CALM1;GSTM5;RET;BRCA2;GLI3;IKBKB;MECOM;SUFU;RAC1;JAK2;JAK3;JAK1;NCOA1;EDN1;GSTO2;IFNGR1;NCOA3;NCOA4;FOS;WNT9A;RHOA;DDB2;PLCB4;CKS2;RARA;RARB;PPARG;PPARD;PTGER4;FH;GSTP1;PTGER2;PTGER3;ADCY4;CXCR4;XIAP;ADCY1;PTGS2;ADCY6;EGFR;GNAI1;ADCY5;RXRB;NRAS;RXRA;STAT4;CTNNA1;IL12RB1;RUNX1T1;EGLN1;ARNT2;NQO1;CDKN2B;EGLN3;CDKN2A;STAT1;STAT2;VEGFB;VEGFC;VEGFA;HEYL;GSTA4;CCDC6;CTNNB1;FAS;CSF3R;FGF1;FGF2;IGF1R;FGF7;CCND2;CDH1;PIM1;EP300;IL6R;IFNAR2;PDGFRB;PDGFRA;MAP2K1;RALBP1;MAP2K2;TPM3;HGF;F2R;WNT5A;MITF;PGF;MSH6;CCNE2;COL4A2;MSH3;CCNE1;COL4A1;COL4A4;COL4A3;COL4A5;IL6ST;RAF1;IFNAR1;NOTCH2;CSF1R;NOTCH4;CUL2;GSTT1;PLD1;STK4;RASGRP1;FOXO1;WNT6;BCL2L11;TPR;DVL3;PMAIP1;SMAD2;ZBTB17;SMAD4;TGFB2;SMAD3;TGFB3;ZBTB16;PTCH1;ESR1;ESR2;NFKB2;BMP4;BMP2;IL6;CXCL12;IL5;GNAQ;GNB2;CDK2;FGF18;BCL2;MDM2;GNAS;CYCS;GNB5;FGFR4;IL7R;FGFR3;FGFR2;BCL2L1;NFE2L2;FGFR1;ALK;ITGB1;GSK3B;HSP90AB1;WNT2B;PTEN;SLC2A1;LAMC2;PIK3CB;LAMC1;BDKRB2;POLK;NKX3-1;ARHGEF11;HSP90AA1;ARHGEF12;APAF1;CHUK;ITGA3;MMP1;ITGA2;PLEKHG5;AXIN1;ARNT;TRAF2;TRAF1;MMP9;TGFBR1;TGFBR2;CCNA2;PIK3CA;TRAF4;TRAF5;BIRC5;SOS1;CRK;SOS2;CAMK2B;CEBPA;LAMA5;CAMK2D;RALB;ROCK1;LAMA2;HDAC1;ROCK2;LAMA4;LEF1;CDC42;GNA13;MAPK9;MAPK8;GNG2;WNT11;GNG4;ERBB2;E2F1;MAPK1;E2F3;HES1;BAK1;CAMK2G;TCF7L2;TCF7L1;TXNRD2;LAMB1;PML;MAPK10;RAD51;APC;IL2RB;RPS6KB2;BAX;KRAS
KEGG_2021_Human,Melanoma,44/72,0.0503892318710068,0.2178993810638133,0,0,1.5248170852283962,4.556119569356396,ARAF;PTEN;PDGFB;PDGFA;PIK3R3;PIK3R2;PIK3CB;PIK3R1;FGF1;FGF2;EGFR;IGF1R;FGF7;NRAS;CDH1;AKT2;PDGFD;AKT3;E2F1;AKT1;MAPK1;E2F3;POLK;BAK1;PDGFRB;PDGFRA;MAP2K1;MAP2K2;GADD45B;CDKN2A;HGF;MITF;BRAF;IGF1;DDB2;GADD45G;PIK3CA;FGF18;MDM2;BAX;KRAS;RAF1;TP53;FGFR1
KEGG_2021_Human,Small cell lung cancer,55/92,0.0517536732030416,0.2208156723329778,0,0,1.4426407997624469,4.2720343065649695,ITGB1;PTEN;LAMC2;LAMC1;PIK3CB;IKBKB;AKT2;AKT3;AKT1;POLK;APAF1;CHUK;ITGA3;ITGA2;TRAF2;TRAF1;DDB2;CCNE2;COL4A2;PIK3CA;TRAF4;CCNE1;COL4A1;COL4A4;COL4A3;TRAF5;CKS2;COL4A5;RARB;TP53;LAMA5;LAMA2;LAMA4;PIK3R3;XIAP;PIK3R2;PIK3R1;PTGS2;RXRB;RXRA;E2F1;E2F3;BAK1;ZBTB17;CDKN2B;GADD45B;FN1;LAMB1;PTK2;GADD45G;CDK2;BCL2;BAX;CYCS;BCL2L1
KEGG_2021_Human,PPAR signaling pathway,45/74,0.0531702956218944,0.2238749289342925,0,0,1.5056925705050177,4.418086543011362,ILK;LPL;DBI;RXRB;RXRA;ACADL;CPT2;SCP2;UBC;ME1;OLR1;ME3;ACADM;CD36;ACAA1;PCK1;PLTP;CPT1A;GK;ACSL1;MMP1;PDPK1;ADIPOQ;SCD5;ACSL5;NR1H3;ACSL4;SORBS1;CPT1C;FABP4;ACOX2;FABP5;ACOX1;SCD;EHHADH;FABP7;PLIN4;PLIN2;PPARG;ANGPTL4;PLIN1;PPARA;PLIN5;PPARD;SLC27A4
KEGG_2021_Human,Phospholipase D signaling pathway,85/148,0.0615800153280686,0.2559169468179477,0,0,1.30982715068886,3.6510356294585296,DGKE;ARF1;DGKD;DGKA;PIK3CB;AKT2;AKT3;AKT1;FCER1A;PDGFRB;PDGFRA;MAP2K1;MAP2K2;SPHK2;PLA2G4B;SPHK1;F2R;GAB1;TSC2;PLA2G4A;RRAS2;PRKCA;TSC1;AVPR1A;GAB2;DGKZ;RHOA;DNM2;DNM3;ADCY9;MRAS;PLCB4;PIK3CA;DGKQ;AGTR1;PLPP3;RAF1;SOS1;PLPP2;SOS2;PLPP1;DGKH;ARF6;RAPGEF4;SHC4;AGPAT5;PTGFR;RALB;SHC1;LPAR1;PDGFB;ADCY4;LPAR2;PDGFA;PIK3R3;LPAR3;PIK3R2;PIK3R1;ADCY1;PLD1;AGPAT2;ADCY6;EGFR;ADCY5;GNA13;CYTH2;NRAS;RRAS;PDGFD;CXCR2;PIP5K1A;MAPK1;FYN;PIP5K1C;PLCG1;RALGDS;CYTH1;INSR;PTPN11;LPAR5;LPAR6;RHEB;GNAS;GRB2;KRAS
KEGG_2021_Human,C-type lectin receptor signaling pathway,61/104,0.0652441134846828,0.2676681578858781,0,0,1.3767363550306215,3.7579663344757592,CALML5;CALML4;PIK3CB;PYCARD;IKBKB;PPP3CA;PPP3CB;PPP3CC;AKT2;AKT3;CASP1;AKT1;IKBKE;ARHGEF12;CHUK;RRAS2;RHOA;MRAS;PIK3CA;IRF1;MAPKAPK2;RAF1;IRF9;SRC;ITPR1;PIK3R3;ITPR3;PIK3R2;BCL10;PIK3R1;PTGS2;MALT1;MAPK9;MAPK8;NRAS;PAK1;RRAS;CLEC7A;NLRP3;MAPK1;EGR2;JUN;EGR3;STAT1;STAT2;NFATC1;PTPN11;MAPK14;MAPK12;NFATC4;NFKB2;MAPK13;MAPK10;CYLD;IL6;CD209;MDM2;CALM3;KRAS;CALM1;IL17D
KEGG_2021_Human,Steroid biosynthesis,14/20,0.066200932360716,0.268155675385179,0,0,2.2624868559411144,6.142789219547751,DHCR24;CEL;HSD17B7;LIPA;LSS;TM7SF2;CYP27B1;SQLE;EBP;SOAT2;CYP2R1;SC5D;DHCR7;FDFT1
